name,total_population,total_households,average_household_income,average_house_age,total_rooms,total_bedrooms,median_house_value,longitude,latitude,ocean_proximity
Los Angeles County,1663,447,69256.15,27.5,1974,447,481900,-118.0094,34.066,INLAND
Los Angeles County,1905,514,76186.77,27.8,2170,533,447500,-118.0339,34.0614,INLAND
Los Angeles County,2999,625,92036,32.1,2991,625,437200,-118.0362,34.0596,INLAND
Los Angeles County,1716,430,62279.07,31.2,2064,430,564700,-118.0274,34.0652,INLAND
Los Angeles County,1691,453,51473.51,27.5,1540,458,435300,-118.0288,34.0595,INLAND
Los Angeles County,1752,440,57102.27,32.4,2236,468,435700,-118.0432,34.0607,INLAND
Los Angeles County,1666,391,55863.17,25.9,1544,391,482400,-118.0554,34.0597,INLAND
Los Angeles County,1382,211,111030.81,29.3,1267,246,538900,-118.0504,34.0612,INLAND
Los Angeles County,2064,468,43653.85,32.1,2061,486,562500,-118.0577,34.0595,INLAND
Los Angeles County,2607,571,74522.77,27.9,2990,588,530400,-118.0755,34.0683,INLAND
Los Angeles County,2875,760,78907.89,28.4,3927,796,607100,-118.0795,34.0687,INLAND
Los Angeles County,2936,836,63427.03,30.5,3960,880,497000,-118.074,34.0595,INLAND
Los Angeles County,1857,470,78936.17,33.7,2505,484,421900,-118.0408,34.0417,INLAND
Los Angeles County,1506,415,87765.06,26.3,2324,415,578600,-118.0471,34.0372,INLAND
Los Angeles County,2961,499,58962.93,32.2,2079,499,418300,-118.0394,34.0561,INLAND
Los Angeles County,408,130,66461.54,30.5,696,130,361500,-118.0371,34.0488,INLAND
Los Angeles County,1426,475,65068.42,34.2,2563,475,405300,-118.0363,34.0452,INLAND
Los Angeles County,2658,699,60003.58,21.9,3370,714,512400,-118.0193,34.0607,INLAND
Los Angeles County,1558,320,56625,26.1,1385,320,465000,-118.0241,34.0585,INLAND
Los Angeles County,679,157,82659.24,33.8,732,157,445500,-118.0331,34.0517,INLAND
Los Angeles County,2026,482,65010.37,32.6,2550,519,468500,-118.0289,34.0507,INLAND
Los Angeles County,1052,363,60557.85,30.4,2000,432,480200,-118.0252,34.0556,INLAND
Los Angeles County,1878,413,71519.37,29.8,2271,440,475400,-118.0154,34.0544,INLAND
Los Angeles County,2250,553,66903.25,25.3,2913,567,324600,-118.014,34.0515,INLAND
Los Angeles County,1354,316,71297.47,27.8,1450,328,445000,-118.0269,34.0461,INLAND
Los Angeles County,1749,367,66260.22,30.4,1792,391,569300,-118.0241,34.0429,INLAND
Los Angeles County,1001,277,81615.52,31.8,1319,294,463900,-118.0198,34.0502,INLAND
Los Angeles County,3037,731,85988.37,34.4,3544,731,494500,-118.033,34.04,INLAND
Los Angeles County,1021,224,60625,35.5,997,224,592100,-118.0525,34.0558,INLAND
Los Angeles County,2628,560,70142.86,29.5,2969,571,498800,-118.0453,34.0561,INLAND
Los Angeles County,1184,256,71679.69,34.8,1516,270,452400,-118.0467,34.0488,INLAND
Los Angeles County,1075,241,98060.17,31.4,1324,261,493500,-118.0491,34.0452,INLAND
Los Angeles County,1718,571,147114.71,26,4794,624,1894200,-118.0835,34.1759,INLAND
Los Angeles County,1609,601,127225.46,33.7,3918,601,850100,-118.0758,34.1695,INLAND
Los Angeles County,1186,484,123109.5,32.5,3528,549,948500,-118.0703,34.172,INLAND
Los Angeles County,881,379,106339.05,38.8,2806,379,1154400,-118.1165,34.1905,INLAND
Los Angeles County,2436,869,155066.17,32.9,6287,881,1155800,-118.1186,34.197,INLAND
Los Angeles County,655,297,114452.86,37.6,1660,297,661100,-118.1282,34.1935,INLAND
Los Angeles County,608,301,92882.06,39.5,1928,344,824200,-118.1289,34.1883,INLAND
Los Angeles County,1496,551,158915.61,38.3,4398,599,1188600,-118.1038,34.186,INLAND
Los Angeles County,791,346,117846.82,31.6,2220,346,814800,-118.1356,34.2062,INLAND
Los Angeles County,885,229,106888.65,36.2,1708,294,713200,-118.1414,34.2008,INLAND
Los Angeles County,1296,481,120410.6,39,3250,526,880100,-118.135,34.1974,INLAND
Los Angeles County,1331,304,66513.16,40.1,1649,324,1257800,-118.1352,34.1915,INLAND
Los Angeles County,1319,437,148987.41,39.5,3013,482,681300,-118.1423,34.1945,INLAND
Los Angeles County,829,261,117461.69,38.5,1614,261,701600,-118.1466,34.2033,INLAND
Los Angeles County,884,294,120017.01,40,1919,365,710900,-118.15,34.1987,INLAND
Los Angeles County,347,148,103513.51,38.8,838,148,637300,-118.1557,34.2004,INLAND
Los Angeles County,2179,712,139115.17,28.7,5829,863,1107900,-118.159,34.2107,INLAND
Los Angeles County,1373,584,92842.47,34.9,3150,598,601200,-118.1641,34.1947,INLAND
Los Angeles County,452,201,86604.48,36.7,991,201,720000,-118.1607,34.1987,INLAND
Los Angeles County,888,279,88037.63,41.6,1556,289,589500,-118.1521,34.1936,INLAND
Los Angeles County,1816,559,64145.8,42.2,2913,586,619000,-118.155,34.1922,INLAND
Los Angeles County,1071,363,106398.07,37,2226,393,734500,-118.1765,34.2087,INLAND
Los Angeles County,1724,507,143032.54,26.1,4928,626,1875000,-118.1945,34.2216,INLAND
Los Angeles County,891,276,180887.68,35.3,2721,302,1800300,-118.2056,34.2178,INLAND
Los Angeles County,2536,875,152694.29,33.7,6567,945,1531800,-118.1821,34.2086,INLAND
Los Angeles County,1739,496,168114.92,37.1,3811,551,1406300,-118.206,34.2108,INLAND
Los Angeles County,1723,439,173787.02,29.3,3608,469,2000001,-118.1962,34.2086,INLAND
Los Angeles County,1263,465,140403.23,36.8,3492,483,1390100,-118.1846,34.2032,INLAND
Los Angeles County,1169,344,184694.77,30,2802,365,1346800,-118.2214,34.229,INLAND
Los Angeles County,1085,371,156583.56,34.3,3174,371,1804700,-118.2137,34.2181,INLAND
Los Angeles County,1608,514,125068.09,32.2,3486,514,1445200,-118.2208,34.2157,INLAND
Los Angeles County,1450,510,102333.33,29.6,2861,536,790800,-118.2268,34.2192,INLAND
Los Angeles County,1046,286,165664.34,32.1,2417,286,2000001,-118.1853,34.1904,INLAND
Los Angeles County,526,189,158055.56,27.7,2129,255,2000001,-118.1872,34.1823,INLAND
Los Angeles County,769,279,148736.56,31.6,2683,279,2000001,-118.1981,34.1894,INLAND
Los Angeles County,1019,310,129145.16,39.5,2384,318,2000001,-118.1998,34.1997,INLAND
Los Angeles County,1530,444,148682.43,31.4,3392,450,1643100,-118.2077,34.1967,INLAND
Los Angeles County,1548,625,159484,31.2,6191,840,1985200,-118.18,34.1585,INLAND
Los Angeles County,1274,512,160126.95,34.6,4126,550,1479300,-118.1765,34.1681,INLAND
Los Angeles County,1593,522,66724.14,37.5,2570,522,604500,-118.1533,34.177,INLAND
Los Angeles County,1496,407,85902.95,35.3,2115,455,530400,-118.1564,34.1722,INLAND
Los Angeles County,1550,345,93065.22,40,2094,372,601300,-118.1583,34.1785,INLAND
Los Angeles County,1032,440,96704.55,37.7,2561,471,855000,-118.1682,34.1796,INLAND
Los Angeles County,998,225,86788.89,35.7,1569,267,598100,-118.1633,34.1722,INLAND
Los Angeles County,1488,358,104581.01,32.8,2167,379,665500,-118.153,34.1862,INLAND
Los Angeles County,1907,505,85420.79,40.6,2988,542,619100,-118.1574,34.1867,INLAND
Los Angeles County,1170,315,105944.44,42.3,1838,350,602100,-118.1619,34.1864,INLAND
Los Angeles County,1215,353,111296.03,37,2550,423,707600,-118.1669,34.1868,INLAND
Los Angeles County,966,467,111332.98,26.7,2533,486,802800,-118.1351,34.1857,INLAND
Los Angeles County,1871,600,98783.33,38.8,3560,656,724800,-118.1394,34.1829,INLAND
Los Angeles County,915,376,102114.36,41.4,2395,398,825300,-118.1435,34.1891,INLAND
Los Angeles County,1686,414,92922.71,40.4,1843,414,680000,-118.1472,34.1859,INLAND
Los Angeles County,942,335,146410.45,40.8,2594,406,896400,-118.1009,34.1773,INLAND
Los Angeles County,1236,511,127274.95,40.7,3663,534,1024400,-118.1102,34.1809,INLAND
Los Angeles County,642,301,129593.02,37.8,2049,301,998500,-118.1174,34.1834,INLAND
Los Angeles County,1677,545,133435.78,40.2,4146,607,932700,-118.1289,34.182,INLAND
Los Angeles County,1473,630,83857.14,33.2,3556,710,820300,-118.0997,34.1725,INLAND
Los Angeles County,1304,575,112665.22,41.4,3705,640,740700,-118.1079,34.1733,INLAND
Los Angeles County,1581,611,86337.97,34.6,2646,611,627900,-118.1134,34.173,INLAND
Los Angeles County,2098,711,103611.11,37.8,3762,711,690900,-118.1225,34.1766,INLAND
Los Angeles County,1371,605,70673.55,36.2,2363,665,588200,-118.1194,34.1723,INLAND
Los Angeles County,821,276,105724.64,39,1478,276,984000,-118.1251,34.1725,INLAND
Los Angeles County,1015,398,96482.41,41.9,2597,444,676400,-118.1297,34.1727,INLAND
Los Angeles County,1124,387,94786.82,40.3,2109,427,642000,-118.1374,34.1776,INLAND
Los Angeles County,1271,490,84979.59,39,2096,557,672800,-118.137,34.17,INLAND
Los Angeles County,1522,416,97644.23,44.3,2228,423,657100,-118.1388,34.1743,INLAND
Los Angeles County,1172,383,89667.1,39,2128,383,689500,-118.1437,34.1787,INLAND
Los Angeles County,2458,522,66398.47,31.6,2342,548,637800,-118.1489,34.1787,INLAND
Los Angeles County,985,315,33738.1,37.2,1427,331,456600,-118.1492,34.1723,INLAND
Los Angeles County,1918,605,62574.38,33.8,2646,650,632300,-118.1439,34.1721,INLAND
Los Angeles County,1512,434,48536.87,28.8,2515,455,490700,-118.1526,34.1651,INLAND
Los Angeles County,1058,452,108650.44,33.7,2277,452,630500,-118.1606,34.1615,INLAND
Los Angeles County,2413,596,90629.19,27.5,2839,616,869600,-118.155,34.1591,INLAND
Los Angeles County,1142,328,87865.85,38.9,1897,390,675000,-118.1557,34.1645,INLAND
Los Angeles County,674,271,125285.98,41.2,1951,271,963100,-118.1664,34.1663,INLAND
Los Angeles County,776,373,131735.92,32.6,2482,408,846600,-118.162,34.1516,INLAND
Los Angeles County,2493,891,72443.88,29.3,3556,945,584200,-118.1435,34.1552,INLAND
Los Angeles County,544,205,56402.44,38.2,813,220,639900,-118.1536,34.1538,INLAND
Los Angeles County,1772,614,58574.92,35.3,2372,614,641400,-118.1488,34.1549,INLAND
Los Angeles County,1389,800,66062.5,22.2,3562,1026,833300,-118.1519,34.1488,INLAND
Los Angeles County,1680,589,88773.34,35.7,2828,612,705600,-118.1445,34.1653,INLAND
Los Angeles County,2844,656,69367.38,34.6,2841,683,568500,-118.1436,34.1603,INLAND
Los Angeles County,985,260,67961.54,34.6,1136,283,642100,-118.1488,34.1637,INLAND
Los Angeles County,1750,604,38973.51,27.6,2202,672,475000,-118.1488,34.16,INLAND
Los Angeles County,898,266,64266.92,36.1,1227,290,551100,-118.1488,34.1674,INLAND
Los Angeles County,886,405,72302.47,37.2,1863,405,739700,-118.1347,34.1665,INLAND
Los Angeles County,2950,838,75829.36,34.6,3489,852,699600,-118.1375,34.1595,INLAND
Los Angeles County,1668,673,99253.34,41.7,3729,679,860100,-118.1401,34.1654,INLAND
Los Angeles County,1328,649,82430.66,30.3,2120,675,498400,-118.1347,34.1555,INLAND
Los Angeles County,1600,879,96988.05,15.4,3782,1085,602700,-118.1351,34.1495,INLAND
Los Angeles County,1483,640,79234.38,15.8,2766,835,625000,-118.1396,34.1495,INLAND
Los Angeles County,2104,838,61073.99,29.2,3151,886,603100,-118.1292,34.1568,INLAND
Los Angeles County,1124,384,60755.21,36.5,1695,424,538200,-118.1297,34.1534,INLAND
Los Angeles County,1988,699,88859.08,35.2,3247,720,726700,-118.1242,34.1552,INLAND
Los Angeles County,1171,591,82753.81,18.8,2331,621,623000,-118.1277,34.1494,INLAND
Los Angeles County,812,484,79318.18,24,1677,515,627600,-118.1277,34.1506,INLAND
Los Angeles County,1328,530,88962.26,25.5,2239,586,475000,-118.1238,34.1493,INLAND
Los Angeles County,1106,415,104343.37,39.1,2770,465,1004500,-118.1231,34.1644,INLAND
Los Angeles County,1172,431,104611.37,40.4,2258,439,808700,-118.1265,34.1639,INLAND
Los Angeles County,876,330,120409.09,42.8,1864,330,771000,-118.1291,34.1648,INLAND
Los Angeles County,789,350,89257.14,37.5,1694,350,816600,-118.1313,34.1638,INLAND
Los Angeles County,1248,531,125183.62,29.5,3067,591,834700,-118.0944,34.1678,INLAND
Los Angeles County,1517,571,116633.1,39,3745,605,810600,-118.1039,34.1616,INLAND
Los Angeles County,2499,1094,96755.03,38.7,6142,1094,889900,-118.1068,34.1675,INLAND
Los Angeles County,1274,432,100648.15,39.5,2511,496,873300,-118.1172,34.1676,INLAND
Los Angeles County,1268,500,140310,43.6,3485,523,923700,-118.1141,34.1629,INLAND
Los Angeles County,1018,425,112558.82,42,2468,425,876700,-118.1111,34.1591,INLAND
Los Angeles County,698,266,132894.74,41.1,2036,348,900300,-118.1096,34.1553,INLAND
Los Angeles County,1049,364,80041.21,40,1536,364,772300,-118.11,34.1501,INLAND
Los Angeles County,891,378,100039.68,40.4,2275,414,789700,-118.118,34.1552,INLAND
Los Angeles County,1152,554,66290.61,26.5,2296,621,656300,-118.12,34.1502,INLAND
Los Angeles County,1596,642,88520.25,26.2,2823,749,664100,-118.1154,34.1493,INLAND
Los Angeles County,1048,429,103817.02,37.3,2811,456,863700,-118.1041,34.156,INLAND
Los Angeles County,1806,628,94267.52,30.9,3146,726,720000,-118.1045,34.1496,INLAND
Los Angeles County,1765,735,97799.32,35.8,4230,765,761000,-118.0871,34.1562,INLAND
Los Angeles County,882,318,141069.18,37.7,2023,346,838800,-118.0937,34.158,INLAND
Los Angeles County,1053,422,101338.86,40.6,2355,431,695500,-118.0911,34.1506,INLAND
Los Angeles County,756,238,140903.36,35.8,1941,277,1141200,-118.0715,34.156,INLAND
Los Angeles County,2163,877,113588.94,25.4,4562,946,1093100,-118.0769,34.1538,INLAND
Los Angeles County,1519,393,89751.91,39.9,2482,416,664500,-118.0808,34.1458,INLAND
Los Angeles County,1120,352,110056.82,36.2,3261,467,1660700,-118.0859,34.1327,INLAND
Los Angeles County,967,326,123496.93,38.1,2405,385,1046700,-118.0787,34.1414,INLAND
Los Angeles County,683,244,110512.3,36.9,1432,266,644300,-118.0711,34.1478,INLAND
Los Angeles County,1836,690,97934.78,31.9,4112,763,856800,-118.07,34.1363,INLAND
Los Angeles County,1388,557,119160.68,38,2839,557,852300,-118.0863,34.1429,INLAND
Los Angeles County,1487,610,111885.25,34.9,4240,634,894800,-118.0918,34.138,INLAND
Los Angeles County,727,345,84702.9,29.3,1616,375,698200,-118.0946,34.1452,INLAND
Los Angeles County,1256,584,91027.4,32.8,2758,616,852400,-118.099,34.1395,INLAND
Los Angeles County,782,289,158001.73,41.7,2164,305,1010900,-118.1071,34.1396,INLAND
Los Angeles County,1291,598,89523.41,31.7,3444,706,732100,-118.108,34.143,INLAND
Los Angeles County,1392,613,115681.08,39.7,3460,640,962100,-118.1131,34.1386,INLAND
Los Angeles County,856,295,125957.63,36.2,2508,410,1908800,-118.1188,34.1383,INLAND
Los Angeles County,2296,1022,115391.39,24.6,4327,1100,686100,-118.1019,34.1427,INLAND
Los Angeles County,2189,916,87374.45,26.9,3871,1071,481500,-118.1247,34.1427,INLAND
Los Angeles County,1903,580,140431.03,28.3,3846,739,669400,-118.1272,34.1362,INLAND
Los Angeles County,1972,1001,82869.63,27.2,4278,1193,493100,-118.1305,34.1422,INLAND
Los Angeles County,1195,672,108281.25,29.1,2590,724,725000,-118.1394,34.1431,INLAND
Los Angeles County,1584,1003,91074.28,28.5,4591,1155,461400,-118.1401,34.1386,INLAND
Los Angeles County,1465,676,82736.69,27.1,3150,769,668100,-118.1355,34.1386,INLAND
Los Angeles County,1749,962,77728.69,21.4,3390,1103,600800,-118.1348,34.1432,INLAND
Los Angeles County,1815,1176,92325.68,18.9,4277,1382,692800,-118.1441,34.1431,INLAND
Los Angeles County,2158,1144,109510.49,27.4,4434,1217,472800,-118.1439,34.1378,INLAND
Los Angeles County,978,413,122512.11,21.5,1732,485,618300,-118.147,34.1389,INLAND
Los Angeles County,995,480,140302.08,37.1,4955,673,1760000,-118.1645,34.141,INLAND
Los Angeles County,2156,1145,123692.14,18.7,5801,1372,1247000,-118.1555,34.142,INLAND
Los Angeles County,828,231,174209.96,37.8,2469,288,2000001,-118.1689,34.1361,INLAND
Los Angeles County,1076,367,153249.32,37,2547,401,1159600,-118.1804,34.1327,INLAND
Los Angeles County,991,451,126568.74,38.7,3090,451,1304100,-118.1747,34.1345,INLAND
Los Angeles County,1293,499,143381.76,35.5,3189,529,1045100,-118.1822,34.1364,INLAND
Los Angeles County,1144,452,116349.56,32.5,3349,565,875000,-118.1551,34.1324,INLAND
Los Angeles County,1064,482,108879.67,34.5,3338,648,883900,-118.1552,34.1271,INLAND
Los Angeles County,1041,508,135354.33,37,3484,557,1389200,-118.1638,34.1287,INLAND
Los Angeles County,1146,528,112178.03,37.6,4142,541,1670300,-118.1374,34.1213,INLAND
Los Angeles County,887,453,134674.39,38.9,2848,453,1358600,-118.1339,34.1285,INLAND
Los Angeles County,1205,457,121449.67,28.9,2792,568,799200,-118.1428,34.1286,INLAND
Los Angeles County,999,426,142335.68,34.1,3354,522,1825000,-118.1407,34.1333,INLAND
Los Angeles County,1338,649,93008.47,28.5,3193,725,639000,-118.1467,34.1295,INLAND
Los Angeles County,536,184,179782.61,41.3,2158,303,2000001,-118.1128,34.1154,INLAND
Los Angeles County,890,293,126049.49,39.2,2990,341,2000001,-118.1131,34.1202,INLAND
Los Angeles County,750,263,160960.08,40,2088,263,2000001,-118.1149,34.13,INLAND
Los Angeles County,1075,406,178374.38,41,3061,406,1575800,-118.138,34.1146,INLAND
Los Angeles County,1097,280,147875,40.6,2519,280,2000001,-118.1332,34.1154,INLAND
Los Angeles County,1229,183,181844.26,34,2419,277,2000001,-118.125,34.1244,INLAND
Los Angeles County,1341,400,132050,39.8,3821,520,2000001,-118.1247,34.1123,INLAND
Los Angeles County,670,238,119201.68,36.8,1687,259,1690800,-118.0975,34.1351,INLAND
Los Angeles County,689,229,135731.44,28.7,1801,263,1750000,-118.0991,34.1285,INLAND
Los Angeles County,1389,418,125059.81,37.8,2864,437,1735900,-118.0944,34.1235,INLAND
Los Angeles County,1321,390,137371.79,40.7,2544,421,1423900,-118.0958,34.1177,INLAND
Los Angeles County,535,222,139527.03,38.5,2232,250,2000001,-118.1053,34.1319,INLAND
Los Angeles County,1498,520,134365.38,40.7,4090,580,2000001,-118.1034,34.1208,INLAND
Los Angeles County,1117,343,119978.13,30.4,2337,357,1093100,-118.0891,34.1237,INLAND
Los Angeles County,1287,453,141639.07,35.4,2981,483,815400,-118.0836,34.1223,INLAND
Los Angeles County,1574,447,111392.62,35.4,3050,497,899800,-118.0882,34.1176,INLAND
Los Angeles County,2139,815,87291.41,28.8,3937,879,765600,-118.0694,34.1277,INLAND
Los Angeles County,3015,967,75788.52,34.2,5090,1013,761900,-118.0801,34.1264,INLAND
Los Angeles County,1303,498,91415.66,28.3,1999,498,824500,-118.0709,34.1212,INLAND
Los Angeles County,1724,581,104565.4,32.2,3603,665,827900,-118.0778,34.1164,INLAND
Los Angeles County,741,271,106780.44,27.9,1494,294,968800,-118.0781,34.1206,INLAND
Los Angeles County,921,267,123754.68,34.4,1824,290,834400,-118.0704,34.1173,INLAND
Los Angeles County,2029,622,101463.02,35.6,3168,622,884200,-118.0706,34.1101,INLAND
Los Angeles County,744,279,82195.34,28.5,1853,312,814500,-118.0743,34.1057,INLAND
Los Angeles County,1223,348,112456.9,28.7,2487,391,909900,-118.0778,34.1107,INLAND
Los Angeles County,1178,324,127962.96,32.6,2108,333,866800,-118.0877,34.11,INLAND
Los Angeles County,945,257,111741.25,38.1,1638,257,798500,-118.0873,34.1056,INLAND
Los Angeles County,1343,377,91889.92,32.6,2475,464,829400,-118.0837,34.1077,INLAND
Los Angeles County,962,369,77378.05,30,1745,398,562500,-118.0802,34.108,INLAND
Los Angeles County,1160,401,137574.81,41.8,2793,401,909800,-118.1079,34.111,INLAND
Los Angeles County,1061,313,155375.4,40,2585,368,1026500,-118.1161,34.1095,INLAND
Los Angeles County,1501,461,99593.28,40.9,3181,550,789000,-118.1125,34.1056,INLAND
Los Angeles County,729,317,88162.46,41.1,2128,359,761500,-118.0994,34.1053,INLAND
Los Angeles County,1204,387,126414.73,37.4,2394,443,920500,-118.094,34.11,INLAND
Los Angeles County,839,292,112517.12,39.7,1792,311,886600,-118.1025,34.1103,INLAND
Los Angeles County,1120,414,127741.55,36.6,2166,414,729200,-118.1169,34.1049,INLAND
Los Angeles County,1312,532,114144.74,33.9,2697,532,744300,-118.1237,34.1009,INLAND
Los Angeles County,1785,824,65612.86,25.1,3361,851,509600,-118.1282,34.0991,INLAND
Los Angeles County,1512,533,86890.24,32.7,2409,533,637300,-118.1359,34.096,INLAND
Los Angeles County,2987,1019,72593.23,27.7,4606,1097,560100,-118.1394,34.0951,INLAND
Los Angeles County,2256,859,58489.52,25.5,3403,884,468900,-118.1332,34.0948,INLAND
Los Angeles County,1012,410,98463.41,29.7,1755,431,875000,-118.1328,34.0987,INLAND
Los Angeles County,1214,606,69051.16,24.4,2277,677,516700,-118.1304,34.0966,INLAND
